001.Black_footed_Albatross/Black_Footed_Albatross_0024_796089.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0026_796095.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0001_796111.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0089_796069.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0010_796097.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0003_796136.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0069_796139.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0065_796068.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0006_796065.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0023_796059.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0074_59.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0016_796067.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0038_212.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0039_796132.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0033_796086.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0051_796103.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0071_796113.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0080_796096.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0060_796076.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0046_18.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0063_796141.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0040_796066.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0035_796140.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0002_55.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0057_796106.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0067_170.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0088_796133.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0082_796121.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0061_796082.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0009_34.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0058_796074.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0017_796098.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0079_796122.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0086_796062.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0053_796109.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0056_796078.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0081_426.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0064_796101.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0041_796108.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0047_796064.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0005_796090.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0078_796126.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0045_796129.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0042_796071.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0076_417.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0068_796135.jpg,0
001.Black_footed_Albatross/Black_Footed_Albatross_0032_796115.jpg,0
